date,game_id,home_team,away_team,runline,runs_total,prediction,outcome
2025-05-05,778049,Atlanta Braves,Cincinnati Reds,8.5,4.0,1,0
2025-05-05,778043,Kansas City Royals,Chicago White Sox,7.5,3.0,0,0
2025-05-05,778044,Chicago Cubs,San Francisco Giants,7.5,11.0,0,1
2025-05-05,778036,St. Louis Cardinals,Pittsburgh Pirates,8.5,9.0,0,1
2025-05-05,778042,Milwaukee Brewers,Houston Astros,8.5,6.0,1,0
2025-05-05,778038,Athletics,Seattle Mariners,9.0,13.0,0,1
2025-05-05,778039,Arizona Diamondbacks,New York Mets,10.0,9.0,0,0
2025-08-30,776527,Toronto Blue Jays,Milwaukee Brewers,8.5,5.0,0,0
2025-08-30,776525,Washington Nationals,Tampa Bay Rays,8.5,5.0,0,0
2025-08-30,776539,Boston Red Sox,Pittsburgh Pirates,9.0,13.0,1,1
2025-08-30,776535,New York Mets,Miami Marlins,7.5,19.0,0,1
2025-08-30,776532,Philadelphia Phillies,Atlanta Braves,7.5,5.0,1,0
2025-08-30,776536,Cincinnati Reds,St. Louis Cardinals,8.0,6.0,0,0
2025-08-30,776531,Houston Astros,Los Angeles Angels,9.0,5.0,1,0
2025-08-30,776530,Minnesota Twins,San Diego Padres,8.5,15.0,0,1
2025-08-30,776537,Cleveland Guardians,Seattle Mariners,7.5,7.0,1,0
2025-08-30,776529,Chicago White Sox,New York Yankees,8.5,8.0,0,0
2025-08-30,776528,Kansas City Royals,Detroit Tigers,9.0,4.0,0,0
2025-08-30,776516,San Francisco Giants,Baltimore Orioles,8.0,12.0,0,1
2025-08-30,776526,Colorado Rockies,Chicago Cubs,11.0,7.0,0,0
2025-08-30,776524,Athletics,Texas Rangers,10.0,12.0,0,1
2025-08-30,776523,Los Angeles Dodgers,Arizona Diamondbacks,9.0,7.0,0,0
2025-05-10,777980,Washington Nationals,St. Louis Cardinals,9.0,6.0,1,0
2025-05-10,777985,Pittsburgh Pirates,Atlanta Braves,9.0,5.0,1,0
2025-05-10,777972,Athletics,New York Yankees,10.0,18.0,1,1
2025-05-10,777987,Detroit Tigers,Texas Rangers,7.5,13.0,0,1
2025-05-10,777983,Cleveland Guardians,Philadelphia Phillies,8.0,8.0,1,
2025-05-10,777981,Tampa Bay Rays,Milwaukee Brewers,9.5,5.0,0,0
2025-05-10,777977,Kansas City Royals,Boston Red Sox,7.0,11.0,0,1
2025-05-10,777979,Houston Astros,Cincinnati Reds,8.0,22.0,0,1
2025-05-10,777978,Chicago White Sox,Miami Marlins,8.0,4.0,0,0
2025-05-10,777982,New York Mets,Chicago Cubs,8.5,11.0,0,1
2025-05-10,777974,Minnesota Twins,San Francisco Giants,7.0,3.0,1,0
2025-05-10,777975,Arizona Diamondbacks,Los Angeles Dodgers,9.5,3.0,0,0
2025-05-10,777976,Colorado Rockies,San Diego Padres,12.0,21.0,0,1
2025-05-10,777973,Los Angeles Angels,Baltimore Orioles,10.0,7.0,0,0
2025-05-10,777970,Seattle Mariners,Toronto Blue Jays,8.0,9.0,1,1
2025-05-17,777888,New York Yankees,New York Mets,10.0,5.0,0,0
2025-05-17,777881,Chicago Cubs,Chicago White Sox,10.0,10.0,1,
2025-05-17,777890,Baltimore Orioles,Washington Nationals,11.0,16.0,0,1
2025-05-17,777886,Toronto Blue Jays,Detroit Tigers,8.5,3.0,1,0
2025-05-17,777889,Miami Marlins,Tampa Bay Rays,8.0,4.0,0,0
2025-05-17,777894,Philadelphia Phillies,Pittsburgh Pirates,9.0,7.0,0,0
2025-05-17,777892,Cincinnati Reds,Cleveland Guardians,10.0,5.0,0,0
2025-05-17,777882,Texas Rangers,Houston Astros,8.0,6.0,0,0
2025-05-17,777885,Kansas City Royals,St. Louis Cardinals,9.0,1.0,0,0
2025-05-17,777893,Boston Red Sox,Atlanta Braves,10.0,13.0,0,1
2025-05-17,777883,Milwaukee Brewers,Minnesota Twins,7.5,7.0,0,0
2025-05-17,777887,Arizona Diamondbacks,Colorado Rockies,10.0,26.0,0,1
2025-05-17,777875,San Diego Padres,Seattle Mariners,8.5,5.0,0,0
2025-05-17,777879,San Francisco Giants,Athletics,8.5,1.0,0,0
2025-05-17,777884,Los Angeles Dodgers,Los Angeles Angels,9.0,20.0,0,1
2025-06-28,777326,New York Yankees,Athletics,9.5,7.0,0,0
2025-06-28,777324,Detroit Tigers,Minnesota Twins,9.0,15.0,0,1
2025-06-28,777325,Pittsburgh Pirates,New York Mets,9.5,11.0,1,1
2025-06-28,777330,Baltimore Orioles,Tampa Bay Rays,9.5,14.0,0,1
2025-06-28,777319,Kansas City Royals,Los Angeles Dodgers,9.5,14.0,0,1
2025-06-28,777322,Texas Rangers,Seattle Mariners,7.5,5.0,0,0
2025-06-28,777328,Cincinnati Reds,San Diego Padres,9.5,10.0,1,1
2025-06-28,777329,Cleveland Guardians,St. Louis Cardinals,8.0,15.0,0,1
2025-06-28,777323,Boston Red Sox,Toronto Blue Jays,9.0,16.0,1,1
2025-06-28,777327,Chicago White Sox,San Francisco Giants,7.5,1.0,0,0
2025-06-28,777318,Arizona Diamondbacks,Miami Marlins,9.0,15.0,0,1
2025-06-28,777321,Milwaukee Brewers,Colorado Rockies,8.5,5.0,0,0
2025-06-28,777320,Houston Astros,Chicago Cubs,8.5,15.0,0,1
2025-06-28,777315,Los Angeles Angels,Washington Nationals,9.0,10.0,0,1
2025-06-28,777333,Atlanta Braves,Philadelphia Phillies,7.5,7.0,1,0
2025-08-25,776604,Baltimore Orioles,Boston Red Sox,9.0,7.0,1,0
2025-08-25,776601,Cleveland Guardians,Tampa Bay Rays,7.5,9.0,0,1
2025-08-25,776600,Miami Marlins,Atlanta Braves,8.0,3.0,1,0
2025-08-25,776597,New York Yankees,Washington Nationals,9.0,15.0,0,1
2025-08-25,776596,Toronto Blue Jays,Minnesota Twins,8.0,14.0,0,1
2025-08-25,776599,Chicago White Sox,Kansas City Royals,8.5,7.0,0,0
2025-08-25,776598,New York Mets,Philadelphia Phillies,7.5,16.0,0,1
2025-08-25,776593,Milwaukee Brewers,Arizona Diamondbacks,8.0,12.0,0,1
2025-08-25,776592,Texas Rangers,Los Angeles Angels,7.0,4.0,0,0
2025-08-25,776589,St. Louis Cardinals,Pittsburgh Pirates,7.5,13.0,0,1
2025-08-25,776590,Athletics,Detroit Tigers,9.0,11.0,0,1
2025-08-25,776594,Los Angeles Dodgers,Cincinnati Reds,8.0,7.0,1,0
2025-08-25,776595,Seattle Mariners,San Diego Padres,8.5,15.0,1,1
2025-08-22,776637,Pittsburgh Pirates,Colorado Rockies,8.5,9.0,0,1
2025-08-22,776647,New York Yankees,Boston Red Sox,8.5,1.0,1,0
2025-08-22,776643,Baltimore Orioles,Houston Astros,9.0,17.0,0,1
2025-08-22,776648,Philadelphia Phillies,Washington Nationals,9.0,9.0,1,
2025-08-22,776649,Detroit Tigers,Kansas City Royals,8.5,12.0,0,1
2025-08-22,776645,Atlanta Braves,New York Mets,8.5,19.0,1,1
2025-08-22,776646,Miami Marlins,Toronto Blue Jays,8.0,7.0,1,0
2025-08-22,776633,Tampa Bay Rays,St. Louis Cardinals,9.0,16.0,0,1
2025-08-22,776639,Chicago White Sox,Minnesota Twins,8.5,16.0,0,1
2025-08-22,776641,Texas Rangers,Cleveland Guardians,7.5,7.0,0,0
2025-08-22,776634,Milwaukee Brewers,San Francisco Giants,9.0,9.0,0,
2025-08-22,776640,Los Angeles Angels,Chicago Cubs,9.5,5.0,0,0
2025-08-22,776636,San Diego Padres,Los Angeles Dodgers,8.5,3.0,0,0
2025-08-22,776635,Arizona Diamondbacks,Cincinnati Reds,9.0,11.0,0,1
2025-08-22,776638,Seattle Mariners,Athletics,8.0,5.0,0,0
2025-05-21,777834,Pittsburgh Pirates,Cincinnati Reds,8.0,4.0,1,0
2025-05-21,777832,Tampa Bay Rays,Houston Astros,8.5,12.0,0,1
2025-05-21,777833,Miami Marlins,Chicago Cubs,9.0,3.0,0,0
2025-05-21,777827,St. Louis Cardinals,Detroit Tigers,9.0,6.0,1,0
2025-05-21,777826,Milwaukee Brewers,Baltimore Orioles,8.5,12.0,0,1
2025-05-21,777830,Chicago White Sox,Seattle Mariners,8.5,11.0,0,1
2025-05-21,777831,Boston Red Sox,New York Mets,7.0,6.0,1,0
2025-05-21,777819,San Francisco Giants,Kansas City Royals,7.5,12.0,1,1
2025-05-21,777835,New York Yankees,Texas Rangers,7.5,7.0,0,0
2025-05-21,777837,Toronto Blue Jays,San Diego Padres,9.0,14.0,1,1
2025-05-21,777824,Los Angeles Dodgers,Arizona Diamondbacks,9.0,4.0,1,0
2025-05-21,777828,Athletics,Los Angeles Angels,10.5,15.0,1,1
2025-05-21,777823,Colorado Rockies,Philadelphia Phillies,11.0,14.0,0,1
2025-05-21,777829,Minnesota Twins,Cleveland Guardians,7.5,6.0,0,0
2025-06-19,777464,Detroit Tigers,Pittsburgh Pirates,7.0,12.0,1,1
2025-06-19,777458,Chicago White Sox,St. Louis Cardinals,9.0,14.0,0,1
2025-06-19,777452,Cincinnati Reds,Minnesota Twins,9.5,17.0,0,1
2025-06-19,777451,Detroit Tigers,Pittsburgh Pirates,7.0,11.0,0,1
2025-06-19,777445,Washington Nationals,Colorado Rockies,10.0,7.0,0,0
2025-06-19,777449,New York Yankees,Los Angeles Angels,10.0,10.0,0,
2025-06-19,777447,Chicago White Sox,St. Louis Cardinals,9.0,9.0,1,
2025-06-19,777450,Chicago Cubs,Milwaukee Brewers,8.5,15.0,0,1
2025-06-19,777443,Texas Rangers,Kansas City Royals,8.0,5.0,0,0
2025-06-19,777448,Toronto Blue Jays,Arizona Diamondbacks,8.5,14.0,0,1
2025-06-19,777440,San Francisco Giants,Cleveland Guardians,7.0,3.0,1,0
2025-06-19,777444,Miami Marlins,Philadelphia Phillies,7.5,3.0,1,0
2025-06-19,777446,Tampa Bay Rays,Baltimore Orioles,8.0,5.0,0,0
2025-06-19,777455,Atlanta Braves,New York Mets,9.0,8.0,0,0
2025-05-26,777770,Detroit Tigers,San Francisco Giants,8.5,4.0,0,0
2025-05-26,777764,Milwaukee Brewers,Boston Red Sox,7.0,5.0,1,0
2025-05-26,777759,Texas Rangers,Toronto Blue Jays,7.0,3.0,0,0
2025-05-26,777757,Chicago Cubs,Colorado Rockies,7.5,4.0,0,0
2025-05-26,777771,Baltimore Orioles,St. Louis Cardinals,9.0,7.0,0,0
2025-05-26,777760,Kansas City Royals,Cincinnati Reds,7.5,11.0,0,1
2025-05-26,777769,Cleveland Guardians,Los Angeles Dodgers,7.5,9.0,0,1
2025-05-26,777758,New York Mets,Chicago White Sox,8.5,3.0,0,0
2025-05-26,777761,Arizona Diamondbacks,Pittsburgh Pirates,9.0,5.0,0,0
2025-05-26,777762,Tampa Bay Rays,Minnesota Twins,9.0,9.0,0,
2025-05-26,777763,Los Angeles Angels,New York Yankees,10.0,6.0,0,0
2025-05-26,777756,San Diego Padres,Miami Marlins,7.5,7.0,0,0
2025-07-22,777056,Cleveland Guardians,Baltimore Orioles,8.0,9.0,0,1
2025-07-22,777052,Miami Marlins,San Diego Padres,8.0,7.0,0,0
2025-07-22,777044,Pittsburgh Pirates,Detroit Tigers,8.0,13.0,0,1
2025-07-22,777045,Philadelphia Phillies,Boston Red Sox,8.5,5.0,1,0
2025-07-22,777042,Washington Nationals,Cincinnati Reds,9.0,7.0,1,0
2025-07-22,777046,Toronto Blue Jays,New York Yankees,9.0,9.0,1,
2025-07-22,777054,New York Mets,Los Angeles Angels,9.0,5.0,1,0
2025-07-22,777047,Chicago Cubs,Kansas City Royals,9.0,6.0,0,0
2025-07-22,777058,Atlanta Braves,San Francisco Giants,9.0,9.0,0,
2025-07-22,777043,Texas Rangers,Athletics,7.5,8.0,0,1
2025-07-22,777048,Tampa Bay Rays,Chicago White Sox,8.0,7.0,0,0
2025-07-22,777049,Colorado Rockies,St. Louis Cardinals,12.0,12.0,0,
2025-07-22,777040,Arizona Diamondbacks,Houston Astros,8.5,4.0,0,0
2025-07-22,777035,Seattle Mariners,Milwaukee Brewers,6.5,1.0,0,0
2025-07-22,777039,Los Angeles Dodgers,Minnesota Twins,8.0,17.0,1,1
2025-08-14,776747,Toronto Blue Jays,Chicago Cubs,7.5,3.0,1,0
2025-08-14,776750,Baltimore Orioles,Seattle Mariners,9.5,8.0,1,0
2025-08-14,776743,Washington Nationals,Philadelphia Phillies,8.5,5.0,0,0
2025-08-14,776748,New York Mets,Atlanta Braves,8.5,7.0,0,0
2025-08-14,776745,Cleveland Guardians,Miami Marlins,7.5,13.0,0,1
2025-08-14,776744,Minnesota Twins,Detroit Tigers,7.5,7.0,0,0
2025-08-14,776742,Colorado Rockies,Arizona Diamondbacks,13.0,10.0,0,0
2025-07-25,777008,Milwaukee Brewers,Miami Marlins,8.0,6.0,0,0
2025-07-25,777014,Pittsburgh Pirates,Arizona Diamondbacks,9.0,1.0,0,0
2025-07-25,777020,Baltimore Orioles,Colorado Rockies,9.0,11.0,0,1
2025-07-25,777012,Boston Red Sox,Los Angeles Dodgers,9.5,7.0,1,0
2025-07-25,777015,New York Yankees,Philadelphia Phillies,10.5,17.0,1,1
2025-07-25,777016,Detroit Tigers,Toronto Blue Jays,9.0,8.0,1,0
2025-07-25,777013,Cincinnati Reds,Tampa Bay Rays,9.5,9.0,0,0
2025-07-25,777005,St. Louis Cardinals,San Diego Padres,8.5,3.0,0,0
2025-07-25,777017,Chicago White Sox,Chicago Cubs,8.0,17.0,0,1
2025-07-25,777009,Texas Rangers,Atlanta Braves,8.0,11.0,0,1
2025-07-25,777007,Houston Astros,Athletics,9.0,18.0,1,1
2025-07-25,777004,San Francisco Giants,New York Mets,7.0,9.0,1,1
2025-07-25,777006,Los Angeles Angels,Seattle Mariners,8.5,5.0,0,0
2025-07-25,777011,Minnesota Twins,Washington Nationals,8.5,1.0,1,0
2025-08-13,776759,Kansas City Royals,Washington Nationals,9.0,15.0,0,1
2025-08-13,776754,Chicago White Sox,Detroit Tigers,8.0,1.0,1,0
2025-08-13,776758,St. Louis Cardinals,Colorado Rockies,8.0,11.0,0,1
2025-08-13,776755,Milwaukee Brewers,Pittsburgh Pirates,7.0,17.0,1,1
2025-08-13,776749,San Francisco Giants,San Diego Padres,8.0,12.0,0,1
2025-08-13,776761,Baltimore Orioles,Seattle Mariners,8.5,7.0,0,0
2025-08-13,776746,Texas Rangers,Arizona Diamondbacks,8.0,10.0,0,1
2025-08-13,776765,Cincinnati Reds,Philadelphia Phillies,8.0,8.0,0,
2025-08-13,776766,Cleveland Guardians,Miami Marlins,7.5,17.0,0,1
2025-08-13,776757,Toronto Blue Jays,Chicago Cubs,8.5,5.0,0,0
2025-08-13,776760,New York Yankees,Minnesota Twins,8.5,5.0,0,0
2025-08-13,776753,Houston Astros,Boston Red Sox,8.0,5.0,1,0
2025-08-13,776756,New York Mets,Atlanta Braves,9.0,17.0,0,1
2025-08-13,776752,Los Angeles Angels,Los Angeles Dodgers,9.5,11.0,1,1
2025-08-13,776751,Athletics,Tampa Bay Rays,9.5,10.0,0,1
2025-08-06,776844,Pittsburgh Pirates,San Francisco Giants,8.0,6.0,1,0
2025-08-06,776846,New York Mets,Cleveland Guardians,7.5,5.0,0,0
2025-08-06,776851,Philadelphia Phillies,Baltimore Orioles,7.5,6.0,0,0
2025-08-06,776859,Detroit Tigers,Minnesota Twins,9.0,13.0,0,1
2025-08-06,776847,Chicago Cubs,Cincinnati Reds,7.5,7.0,1,0
2025-08-06,776845,Texas Rangers,New York Yankees,8.0,5.0,1,0
2025-08-06,776836,Colorado Rockies,Toronto Blue Jays,11.5,21.0,0,1
2025-08-06,776843,Los Angeles Angels,Tampa Bay Rays,9.0,9.0,0,
2025-08-06,776849,Miami Marlins,Houston Astros,8.0,10.0,0,1
2025-08-06,776850,Washington Nationals,Athletics,9.0,3.0,1,0
2025-08-06,776839,Los Angeles Dodgers,St. Louis Cardinals,9.5,8.0,0,0
2025-08-06,776853,Atlanta Braves,Milwaukee Brewers,8.0,9.0,1,1
2025-08-06,776856,Boston Red Sox,Kansas City Royals,8.5,10.0,1,1
2025-08-06,776838,Arizona Diamondbacks,San Diego Padres,9.5,5.0,0,0
2025-08-06,776841,Seattle Mariners,Chicago White Sox,7.5,14.0,0,1
2025-07-30,776940,Detroit Tigers,Arizona Diamondbacks,9.0,9.0,0,
2025-07-30,776935,Minnesota Twins,Boston Red Sox,8.0,14.0,1,1
2025-07-30,776948,Baltimore Orioles,Toronto Blue Jays,9.5,17.0,0,1
2025-07-30,776937,Houston Astros,Washington Nationals,8.0,10.0,0,1
2025-07-30,776936,Kansas City Royals,Atlanta Braves,9.5,1.0,0,0
2025-07-30,776939,Chicago White Sox,Philadelphia Phillies,9.0,12.0,1,1
2025-07-30,776929,Milwaukee Brewers,Chicago Cubs,7.0,13.0,0,1
2025-07-30,776933,San Francisco Giants,Pittsburgh Pirates,7.0,3.0,1,0
2025-07-30,776931,San Diego Padres,New York Mets,8.5,5.0,0,0
2025-07-30,776942,Cleveland Guardians,Colorado Rockies,8.0,5.0,1,0
2025-07-30,776941,Cincinnati Reds,Los Angeles Dodgers,9.5,7.0,0,0
2025-07-30,776938,New York Yankees,Tampa Bay Rays,9.0,9.0,0,
2025-07-30,776934,St. Louis Cardinals,Miami Marlins,8.5,2.0,0,0
2025-07-30,776932,Los Angeles Angels,Texas Rangers,8.0,9.0,0,1
2025-07-30,776930,Athletics,Seattle Mariners,9.5,9.0,0,0
2025-08-01,776915,Chicago Cubs,Baltimore Orioles,7.0,1.0,0,0
2025-08-01,776921,Cincinnati Reds,Atlanta Braves,9.0,5.0,1,0
2025-08-01,776913,Philadelphia Phillies,Detroit Tigers,7.5,9.0,0,1
2025-08-01,776917,Washington Nationals,Milwaukee Brewers,8.5,25.0,1,1
2025-08-01,776920,Toronto Blue Jays,Kansas City Royals,7.5,12.0,0,1
2025-08-01,776922,Boston Red Sox,Houston Astros,8.0,3.0,1,0
2025-08-01,776926,New York Mets,San Francisco Giants,8.0,7.0,1,0
2025-08-01,776925,Miami Marlins,New York Yankees,7.5,25.0,1,1
2025-08-01,776924,Cleveland Guardians,Minnesota Twins,7.0,5.0,0,0
2025-08-01,776918,Tampa Bay Rays,Los Angeles Dodgers,9.0,5.0,0,0
2025-08-01,776919,Colorado Rockies,Pittsburgh Pirates,11.5,33.0,1,1
2025-08-01,776906,San Diego Padres,St. Louis Cardinals,7.5,5.0,0,0
2025-08-01,776916,Los Angeles Angels,Chicago White Sox,9.0,9.0,0,
2025-08-01,776914,Athletics,Arizona Diamondbacks,10.0,6.0,1,0
2025-08-01,776908,Seattle Mariners,Texas Rangers,7.5,7.0,0,0
2025-04-08,778403,Detroit Tigers,New York Yankees,7.5,5.0,0,0
2025-04-08,778402,Cleveland Guardians,Chicago White Sox,7.5,1.0,0,0
2025-04-08,778408,Pittsburgh Pirates,St. Louis Cardinals,6.0,8.0,0,1
2025-04-08,778407,New York Mets,Miami Marlins,7.0,15.0,1,1
2025-04-08,778409,Washington Nationals,Los Angeles Dodgers,8.5,10.0,0,1
2025-04-08,778404,Boston Red Sox,Toronto Blue Jays,8.0,7.0,1,0
2025-04-08,778417,Tampa Bay Rays,Los Angeles Angels,8.5,7.0,1,0
2025-04-08,778406,Atlanta Braves,Philadelphia Phillies,7.0,12.0,1,1
2025-04-08,778400,Kansas City Royals,Minnesota Twins,7.5,3.0,0,0
2025-04-08,778398,Seattle Mariners,Houston Astros,7.0,3.0,1,0
2025-04-08,778401,Chicago Cubs,Texas Rangers,8.0,16.0,0,1
2025-04-08,778396,Arizona Diamondbacks,Baltimore Orioles,9.5,7.0,0,0
2025-04-08,778394,Colorado Rockies,Milwaukee Brewers,9.5,8.0,0,0
2025-04-08,778397,San Francisco Giants,Cincinnati Reds,7.5,1.0,1,0
2025-04-08,778395,Athletics,San Diego Padres,8.0,14.0,0,1
